HEADER|V0.3|20125|20190805
600605|2018-06-22|0.060000|0.000000|05
600605|2019-06-27|0.040000|0.000000|05
600606|1993-06-21|2.500000|0.700000|04
600606|1995-07-13|0.000000|0.100000|01
600606|2000-04-11|0.000000|0.450000|01
600606|2000-04-11|0.000000|0.450000|02
600606|2001-08-22|0.120000|0.000000|05
600606|2002-04-23|11.550000|57200000|03
600606|2002-08-06|0.000000|0.148475|01
600606|2003-07-28|0.100000|0.000000|05
600606|2004-07-30|0.100000|0.000000|05
600606|2005-07-29|0.100000|0.000000|05
600606|2005-07-29|0.000000|0.100000|02
600606|2006-07-13|0.100000|0.000000|05
600606|2006-07-13|0.000000|0.100000|02
600606|2007-05-17|0.000000|0.150000|01
600606|2008-07-09|0.050000|0.000000|05
600606|2008-07-09|0.000000|0.100000|01
600606|2009-05-06|0.100000|0.000000|05
600606|2010-05-06|0.050000|0.000000|05
600606|2010-05-06|0.000000|0.100000|01
600606|2011-05-12|0.050000|0.000000|05
600606|2011-05-12|0.000000|0.150000|01
600606|2012-07-04|0.050000|0.000000|05
600606|2012-07-04|0.000000|0.050000|01
600606|2013-07-03|0.062000|0.000000|05
600606|2014-07-14|0.041000|0.000000|05
600606|2015-06-30|5.540000|11649834296|03
600606|2016-06-29|0.200000|0.000000|05
600606|2017-06-22|0.250000|0.000000|05
600606|2018-07-12|0.250000|0.000000|05
600606|2019-07-10|0.300000|0.000000|05
600607|1993-07-12|0.100000|0.000000|05
600607|1993-07-12|0.000000|0.136000|01
600607|1993-07-12|0.000000|0.164000|02
600607|1994-05-09|0.100000|0.000000|05
600607|1994-05-09|0.000000|0.200000|01
600607|1995-05-31|0.200000|0.000000|05
600607|1995-08-18|3.400000|0.300000|04
600607|1996-05-21|0.120000|0.000000|05
600607|1997-06-09|0.120000|0.000000|05
600607|1997-09-08|0.000000|0.200000|02
600607|1998-05-04|5.000000|0.250000|04
600607|1999-07-23|0.120000|0.000000|05
600607|2000-05-15|0.100000|0.000000|05
600607|2000-06-29|17.360000|50000000|03
600607|2001-05-16|0.100000|0.000000|05
600607|2001-05-16|0.000000|0.500000|02
600607|2002-07-05|0.150000|0.000000|05
600607|2003-07-23|0.120000|0.000000|05
600607|2004-07-15|0.300000|0.000000|05
600607|2005-07-14|0.120000|0.000000|05
600607|2006-07-21|0.120000|0.000000|05
600607|2006-07-21|0.000000|0.200000|02
600607|2007-07-04|0.120000|0.000000|05
600607|2008-07-15|0.120000|0.000000|05
600607|2009-06-15|0.170000|0.000000|05
600608|1993-05-24|0.000000|0.100000|01
600608|1993-05-24|2.750000|0.900000|04
600608|1994-05-09|0.000000|0.200000|01
600608|1995-09-11|0.110000|0.000000|05
600608|1995-09-11|2.500000|0.250000|04
600608|1996-06-03|0.000000|0.100000|01
600608|1997-07-03|0.000000|0.150000|01
600608|1998-07-27|0.000000|0.140000|01
600608|1998-07-27|0.000000|0.060000|02
600608|1999-12-27|3.500000|0.250000|04
600608|2000-08-29|0.000000|0.080000|01
600608|2000-08-29|0.000000|0.020000|02
600608|2001-12-21|0.050000|0.000000|05
600608|2003-09-15|10.260000|0.300000|04
600608|2004-08-03|0.000000|0.100000|01
600608|2004-08-03|0.000000|0.300000|02
600608|2007-06-28|0.000000|0.301974|02
600609|1992-12-28|0.000000|0.300000|01
600609|1992-12-28|3.500000|0.700000|04
600609|1994-05-23|0.000000|0.100000|01
600609|2000-10-30|4.790000|0.300000|04
600610|1993-07-26|0.000000|0.200000|01
600610|1994-05-16|0.000000|0.300000|01
600610|1997-06-09|0.000000|0.100000|02
600610|2014-11-25|0.000000|1.998845|01
600611|1993-06-14|0.000000|0.100000|01
600611|1993-06-14|4.150000|0.900000|04
600611|1994-04-25|0.200000|0.000000|05
600611|1995-01-16|4.800000|0.300000|04
600611|1995-05-02|0.220000|0.000000|05
600611|1996-06-25|0.240000|0.000000|05
600611|1996-10-04|4.800000|0.300000|04
600611|1997-06-06|0.000000|0.350000|01
600611|1997-06-06|0.000000|0.650000|02
600611|2000-07-06|0.220000|0.000000|05
600611|2001-06-04|0.250000|0.000000|05
600611|2001-12-28|6.800000|32850000|03
600611|2002-06-26|0.260000|0.000000|05
600611|2003-06-26|0.180000|0.000000|05
600611|2004-05-20|0.200000|0.000000|05
600611|2005-05-12|0.200000|0.000000|05
600611|2006-05-15|0.200000|0.000000|05
600611|2006-08-31|0.000000|0.350000|02
600611|2007-04-30|0.000000|0.300000|01
600611|2008-04-30|0.000000|0.500000|01
600611|2009-06-02|0.130000|0.000000|05
600611|2010-07-22|0.100000|0.000000|05
600611|2011-06-24|0.080000|0.000000|05
600611|2012-07-09|0.070000|0.000000|05
600611|2013-07-15|0.080000|0.000000|05
600611|2014-06-26|0.080000|0.000000|05
600611|2015-06-18|0.090000|0.000000|05
600611|2016-06-13|0.100000|0.000000|05
600611|2016-06-13|0.000000|0.200000|01
600611|2016-06-13|0.000000|0.300000|02
600611|2017-06-08|0.075000|0.000000|05
600611|2018-06-21|0.120000|0.000000|05
600611|2019-07-23|0.120000|0.000000|05
600612|1994-01-10|0.080000|0.000000|05
600612|1994-01-10|0.000000|0.200000|01
600612|1994-01-10|3.300000|0.800000|04
600612|1994-04-11|0.200000|0.000000|05
600612|1994-04-11|0.000000|0.100000|01
600612|1995-05-02|0.200000|0.000000|05
600612|1995-05-02|0.000000|0.200000|02
600612|1996-07-02|0.220000|0.000000|05
600612|1996-07-02|0.000000|0.100000|01
600612|1997-03-14|2.490000|0.272000|04
600612|1997-07-14|0.160000|0.000000|05
600612|1998-07-28|0.100000|0.000000|05
600612|1999-06-07|0.000000|0.200000|01
600612|1999-06-07|0.000000|0.100000|02
600612|2007-07-02|0.100000|0.000000|05
600612|2007-07-02|0.000000|0.100000|02
600612|2008-06-19|0.250000|0.000000|05
600612|2009-07-17|0.100000|0.000000|05
600612|2010-08-12|0.200000|0.000000|05
600612|2010-09-21|14.080000|58374564|03
600612|2011-07-11|0.000000|0.300000|02
600612|2012-08-06|0.100000|0.000000|05
600612|2012-08-06|0.000000|0.200000|02
600612|2013-08-08|0.600000|0.000000|05
600612|2014-07-18|0.860000|0.000000|05
600612|2015-08-10|0.900000|0.000000|05
600612|2016-07-18|0.960000|0.000000|05
600612|2017-07-17|1.000000|0.000000|05
600612|2018-07-17|1.050000|0.000000|05
600613|1993-09-13|0.000000|0.200000|01
600613|1994-05-23|0.150000|0.000000|05
600613|1995-08-09|0.160000|0.000000|05
600613|1996-07-08|0.000000|0.150000|01
600613|1997-07-14|0.000000|0.150000|01
600613|1998-07-21|0.000000|0.150000|02
600613|2013-06-27|7.950000|251741492|03
600613|2013-07-08|11.010000|45413200|03
600613|2015-07-06|0.065000|0.000000|05
600613|2015-07-06|0.000000|0.200000|02
600613|2016-07-08|0.065000|0.000000|05
600613|2017-07-27|0.030000|0.000000|05
600613|2018-07-27|0.030000|0.000000|05
600614|1993-07-05|0.000000|0.200000|01
600614|1994-05-16|0.000000|0.100000|01
600614|1996-06-12|0.050000|0.000000|05
600614|1997-07-03|0.000000|0.150000|01
600614|1998-07-23|0.000000|0.100000|02
600614|2003-07-03|0.100000|0.000000|05
600614|2007-05-31|6.200000|26795699|03
600614|2007-10-19|0.000000|0.700000|02
600614|2008-08-15|5.380000|92486802|03
600614|2009-04-21|0.000000|0.700000|02
600614|2013-07-03|0.040000|0.000000|05
600614|2014-07-09|0.020000|0.000000|05
600614|2014-10-20|10.120000|151185770|03
600614|2015-01-26|11.160000|47490000|03
600614|2015-07-24|0.035000|0.000000|05
600614|2015-09-24|0.000000|1.000000|02
600614|2015-11-20|6.740000|200593472|03
600614|2015-12-17|8.490000|20023554|03
600614|2016-06-28|0.010000|0.000000|05
600614|2017-05-31|0.020000|0.000000|05
600615|1993-05-31|0.000000|0.100000|01
600615|1993-05-31|4.200000|0.700000|04
600615|1994-05-03|0.100000|0.000000|05
600615|1994-05-03|0.000000|0.200000|01
600615|1995-06-22|0.200000|0.000000|05
600615|1996-08-06|0.200000|0.000000|05
600615|1996-12-09|3.300000|0.300000|04
600615|1997-06-10|0.000000|0.150000|01
600615|1997-06-10|0.000000|0.050000|02
600615|1998-11-11|6.500000|0.300000|04
600615|2001-08-23|0.050000|0.000000|05
600615|2007-03-01|0.000000|0.250000|02
600616|1993-07-12|4.000000|0.600000|04
600616|1994-04-18|0.160000|0.000000|05
600616|1994-04-18|0.000000|0.200000|01
600616|1994-06-27|0.000000|0.200000|01
600616|1995-05-15|0.160000|0.000000|05
600616|1995-05-15|0.000000|0.200000|01
600616|1996-06-04|0.000000|0.160000|01
600616|1997-07-22|0.136000|0.000000|05
600616|1998-08-07|0.184000|0.000000|05
600616|1998-08-07|0.000000|0.500000|02
600616|1999-07-08|0.100000|0.000000|05
600616|2000-07-04|0.050000|0.000000|05
600616|2000-07-12|7.500000|0.300000|04
600616|2001-08-03|0.110000|0.000000|05
600616|2002-08-12|0.180000|0.000000|05
600616|2002-10-23|0.000000|0.500000|02
600616|2003-06-30|0.140000|0.000000|05
600616|2004-04-12|0.000000|0.250000|01
600616|2004-04-12|0.000000|0.350000|02
600616|2005-04-26|0.200000|0.000000|05
600616|2006-05-24|0.100000|0.000000|05
600616|2006-05-24|0.000000|0.200000|01
600616|2007-05-24|0.170000|0.000000|05
600616|2009-05-21|0.200000|0.000000|05
600616|2010-06-10|0.000000|0.200000|01
600616|2011-06-13|0.150000|0.000000|05
600616|2012-06-11|0.100000|0.000000|05
600616|2013-07-09|0.100000|0.000000|05
600616|2014-03-07|7.650000|75947700|03
600616|2014-07-09|0.100000|0.000000|05
600616|2015-07-17|0.050000|0.000000|05
600616|2016-07-08|0.050000|0.000000|05
600616|2017-07-20|0.050000|0.000000|05
600616|2018-06-22|0.050000|0.000000|05
600617|1993-04-26|0.240000|0.000000|05
600617|1993-04-26|0.000000|0.500000|01
600617|1994-06-06|0.300000|0.000000|05
600617|1995-05-31|0.150000|0.000000|05
600617|1995-05-31|0.000000|0.200000|01
600617|1996-06-25|0.038000|0.000000|05
600617|1998-07-29|0.040000|0.000000|05
600617|2000-08-24|0.020000|0.000000|05
600617|2001-07-19|0.026000|0.000000|05
600617|2013-12-23|8.890000|395842666|03
600617|2014-01-23|16.000000|30000000|03
600617|2015-04-20|0.000000|0.700000|02
600617|2015-11-20|0.100000|0.000000|05
600617|2015-12-02|13.140000|76500000|03
600617|2016-06-24|0.150000|0.000000|05
600617|2019-07-02|0.020000|0.000000|05
600618|1994-01-10|0.100000|0.000000|05
600618|1994-01-10|2.000000|0.400000|04
600618|1994-05-16|0.150000|0.000000|05
600618|1995-05-08|0.150000|0.000000|05
600618|1996-05-20|0.150000|0.000000|05
600618|1997-07-04|0.060000|0.000000|05
600618|1997-07-04|0.000000|0.100000|01
600618|2000-06-19|0.000000|0.100000|01
600618|2009-05-15|0.005000|0.000000|05
600618|2014-06-19|0.005000|0.000000|05
600618|2018-06-13|0.035000|0.000000|05
600618|2019-07-08|0.120000|0.000000|05
600619|1993-08-09|0.070000|0.000000|05
600619|1994-05-30|0.260000|0.000000|05
600619|1995-04-25|0.000000|0.300000|01
600619|1996-06-25|0.060000|0.000000|05
600619|1996-06-25|0.000000|0.200000|01
600619|1997-06-09|0.000000|0.300000|01
600619|2002-07-16|0.090000|0.000000|05
600619|2004-06-16|0.000000|0.200000|02
600619|2005-07-20|0.200000|0.000000|05
600619|2006-07-18|0.150000|0.000000|05
600619|2007-07-20|0.100000|0.000000|05
600619|2008-07-14|0.000000|0.200000|01
600619|2010-07-12|0.100000|0.000000|05
600619|2010-07-12|0.000000|0.100000|02
600619|2012-07-03|0.100000|0.000000|05
600619|2012-07-26|7.790000|65000000|03
600619|2013-07-01|0.120000|0.000000|05
600619|2014-08-01|0.100000|0.000000|05
600619|2015-06-23|0.100000|0.000000|05
600619|2015-08-12|7.400000|151351351|03
600619|2015-11-04|7.900000|47215189|03
600619|2016-07-27|0.080000|0.000000|05
600619|2017-07-27|0.100000|0.000000|05
600619|2018-07-03|0.120000|0.000000|05
600619|2019-07-30|0.150000|0.000000|05
600620|1993-06-07|0.000000|0.400000|01
600620|1993-06-07|4.500000|0.600000|04
600620|1994-06-20|0.200000|0.000000|05
600620|1994-06-20|3.900000|0.300000|04
600620|1995-05-03|0.000000|0.300000|01
600620|1996-06-07|0.000000|0.150000|01
600620|1997-06-05|0.000000|0.150000|02
600620|1998-05-26|0.000000|0.400000|01
600620|1998-05-26|0.000000|0.600000|02
600620|1999-06-01|0.000000|0.400000|01
600620|1999-06-01|0.000000|0.100000|02
600620|2001-07-02|0.050000|0.000000|05
600620|2002-08-20|0.030000|0.000000|05
600620|2003-06-24|0.040000|0.000000|05
600620|2003-06-24|0.000000|0.200000|01
600620|2004-07-29|0.020000|0.000000|05
600620|2005-06-15|0.010000|0.000000|05
600620|2006-06-30|0.012000|0.000000|05
600620|2007-06-11|0.010000|0.000000|05
600620|2008-06-20|0.010000|0.000000|05
600620|2009-06-05|0.000000|0.100000|01
600620|2010-07-16|0.030000|0.000000|05
600620|2011-06-09|0.000000|0.300000|01
600620|2013-06-14|0.010000|0.000000|05
600620|2014-06-26|0.150000|0.000000|05
600620|2015-06-17|0.070000|0.000000|05
600620|2016-06-29|0.040000|0.000000|05
600620|2016-06-29|0.000000|0.500000|01
600620|2017-07-19|0.030000|0.000000|05
600620|2018-07-25|0.030000|0.000000|05
600620|2019-07-31|0.030000|0.000000|05
600621|1993-06-07|3.500000|0.700000|04
600621|1994-05-09|0.000000|0.300000|01
600621|1995-10-26|0.300000|0.000000|05
600621|1995-10-26|0.000000|0.300000|01
600621|1995-10-26|3.800000|0.300000|04
600621|1996-07-17|0.000000|0.300000|01
600621|1997-05-13|0.000000|0.200000|01
600621|1997-05-13|0.000000|0.100000|02
600621|1997-10-29|4.200000|0.230000|04
600621|1998-06-02|0.000000|0.170000|01
600621|1998-06-02|0.000000|0.130000|02
600621|1999-04-28|0.000000|0.300000|01
600621|1999-04-28|0.000000|0.300000|02
600621|1999-09-24|5.700000|0.187500|04
600621|2001-05-14|0.000000|0.300000|01
600621|2003-07-21|0.100000|0.000000|05
600621|2004-05-28|0.150000|0.000000|05
600621|2005-06-17|0.100000|0.000000|05
600621|2006-06-09|0.120000|0.000000|05
600621|2007-04-20|0.150000|0.000000|05
600621|2008-05-20|0.120000|0.000000|05
600621|2009-08-04|0.050000|0.000000|05
600621|2011-06-03|0.100000|0.000000|05
600621|2012-08-06|0.100000|0.000000|05
600621|2013-05-31|0.110000|0.000000|05
600621|2014-06-25|0.170000|0.000000|05
600621|2015-08-05|0.090000|0.000000|05
600621|2016-06-20|0.075000|0.000000|05
600621|2017-05-03|9.590000|416816941|03
600621|2017-05-15|10.600000|120000000|03
600621|2018-08-20|0.220000|0.000000|05
600621|2019-06-14|0.007000|0.000000|05
600622|1993-05-17|0.100000|0.000000|05
600622|1993-05-17|4.100000|1.000000|04
600622|1994-05-09|0.000000|0.200000|01
600622|1995-10-19|0.220000|0.000000|05
600622|1995-10-19|0.000000|0.200000|01
600622|1995-10-19|3.600000|0.250000|04
600622|1996-03-27|0.000000|0.200000|01
600622|1997-07-04|0.200000|0.000000|05
600622|1997-08-06|0.000000|0.300000|02
600622|1998-02-09|5.000000|0.230760|04
600622|2005-06-22|0.080000|0.000000|05
600622|2006-07-31|0.100000|0.000000|05
600622|2007-11-14|8.880000|61930000|03
600622|2008-07-01|0.050000|0.000000|05
600622|2008-07-01|0.000000|0.300000|01
600622|2009-07-14|0.120000|0.000000|05
600622|2010-06-10|0.150000|0.000000|05
600622|2011-06-28|0.150000|0.000000|05
600622|2012-08-08|0.150000|0.000000|05
600622|2013-07-25|0.180000|0.000000|05
600622|2014-08-18|0.200000|0.000000|05
600622|2015-07-15|0.210000|0.000000|05
600622|2016-02-03|10.810000|168302207|03
600622|2016-07-05|0.210000|0.000000|05
600622|2017-06-30|0.210000|0.000000|05
600622|2017-06-30|0.000000|0.300000|02
600622|2018-06-15|0.210000|0.000000|05
600622|2018-06-15|0.000000|0.300000|02
600622|2019-06-18|0.160000|0.000000|05
600622|2019-06-18|0.000000|0.300000|02
600623|1993-06-28|0.000000|0.300000|01
600623|1994-05-30|0.100000|0.000000|05
600623|1995-06-19|0.100000|0.000000|05
600623|1997-06-09|0.150000|0.000000|05
600623|1998-07-20|0.000000|0.100000|02
600623|2006-06-05|0.050000|0.000000|05
600623|2007-05-09|0.050000|0.000000|05
600623|2008-05-16|0.060000|0.000000|05
600623|2011-06-08|0.108000|0.000000|05
600623|2012-05-17|0.058000|0.000000|05
600623|2013-06-14|0.100000|0.000000|05
600623|2014-06-19|0.108000|0.000000|05
600623|2015-05-12|0.150000|0.000000|05
600623|2015-09-01|12.380000|940784985|03
600623|2015-12-04|13.000000|287178206|03
600623|2016-06-24|0.105000|0.000000|05
600623|2017-06-29|0.060000|0.000000|05
600623|2018-06-12|0.100000|0.000000|05
600623|2019-06-20|0.260000|0.000000|05
600624|1993-06-14|0.000000|0.100000|01
600624|1993-06-14|4.000000|0.700000|04
600624|1994-05-16|0.200000|0.000000|05
600624|1995-07-10|0.000000|0.400000|01
600624|1995-07-10|4.200000|0.300000|04
600624|1996-06-19|0.200000|0.000000|05
600624|1997-06-16|0.000000|0.200000|01
600624|1997-06-16|0.000000|0.200000|02
600624|1997-08-04|4.800000|0.214280|04
600624|1999-07-05|0.000000|0.200000|01
600624|2000-07-12|0.000000|0.300000|02
600624|2001-07-03|0.050000|0.000000|05
600624|2006-07-18|0.030500|0.000000|05
600624|2007-07-23|0.015000|0.000000|05
600624|2008-07-30|0.030000|0.000000|05
600624|2012-07-11|0.031000|0.000000|05
600624|2013-07-26|0.036000|0.000000|05
600624|2014-06-19|0.043000|0.000000|05
600624|2014-07-24|7.120000|60000000|03
600624|2015-07-23|0.031000|0.000000|05
600624|2015-07-23|0.000000|0.300000|02
600624|2016-07-19|0.030000|0.000000|05
600624|2016-07-19|0.000000|0.300000|02
600624|2017-07-26|0.025000|0.000000|05
600624|2018-07-19|0.025000|0.000000|05
600625|1993-05-17|0.000000|0.200000|01
600625|1993-05-17|3.500000|0.800000|04
600625|1994-05-09|0.200000|0.000000|05
600625|1995-05-23|0.220000|0.000000|05
600625|1996-06-25|0.000000|0.100000|01
600626|1993-06-21|2.500000|0.600000|04
600626|1994-05-09|0.100000|0.000000|05
600626|1994-05-09|0.000000|0.200000|01
600626|1995-05-22|0.100000|0.000000|05
600626|1997-06-09|0.000000|0.070000|01
600626|1997-06-09|0.000000|0.030000|02
600626|1998-07-14|4.100000|75000000|03
600626|1998-08-13|0.100000|0.000000|05
600626|2000-07-21|0.100000|0.000000|05
600626|2000-07-21|0.000000|0.100000|01
600626|2001-02-19|7.400000|0.272700|04
600626|2001-06-25|0.090000|0.000000|05
600626|2002-06-27|0.200000|0.000000|05
600626|2003-07-22|0.200000|0.000000|05
600626|2004-08-16|0.100000|0.000000|05
600626|2005-06-14|0.100000|0.000000|05
600626|2005-06-14|0.000000|0.400000|02
600626|2006-08-18|0.100000|0.000000|05
600626|2007-07-20|0.100000|0.000000|05
600626|2008-06-20|0.150000|0.000000|05
600626|2009-06-12|0.100000|0.000000|05
600626|2010-06-07|0.100000|0.000000|05
600626|2011-06-03|0.100000|0.000000|05
600626|2011-06-03|0.000000|0.200000|01
600626|2011-06-03|0.000000|0.300000|02
600626|2012-06-19|0.100000|0.000000|05
600626|2013-06-03|0.100000|0.000000|05
600626|2014-06-19|0.100000|0.000000|05
600626|2015-06-18|0.100000|0.000000|05
600626|2016-06-30|0.100000|0.000000|05
600626|2017-06-29|0.100000|0.000000|05
600626|2018-07-11|0.100000|0.000000|05
600626|2019-06-28|0.050000|0.000000|05
600627|1993-10-18|2.600000|0.700000|04
600627|1994-05-16|0.000000|0.200000|01
600627|1995-06-07|0.100000|0.000000|05
600627|1997-08-04|0.050000|0.000000|05
600627|2001-08-10|0.030000|0.000000|05
600627|2004-06-21|0.030000|0.000000|05
600627|2005-08-04|0.080000|0.000000|05
600627|2006-08-24|0.250000|0.000000|05
600627|2007-06-14|0.400000|0.000000|05
600628|1993-07-19|0.000000|0.100000|01
600628|1993-07-19|5.800000|0.900000|04
600628|1994-06-06|0.000000|0.700000|01
600628|1995-06-30|5.000000|0.300000|04
600628|1995-08-21|0.000000|0.200000|01
600628|1996-08-26|0.000000|0.200000|01
600628|1996-08-26|0.000000|0.600000|02
600628|1997-09-04|0.000000|0.200000|01
600628|1998-08-13|0.100000|0.000000|05
600628|1998-08-13|0.000000|0.100000|01
600628|2000-05-10|6.880000|0.300000|04
600628|2001-08-10|0.100000|0.000000|05
600628|2001-08-10|0.000000|0.200000|01
600628|2002-08-21|0.050000|0.000000|05
600628|2002-08-21|0.000000|0.200000|01
600628|2003-07-29|0.120000|0.000000|05
600628|2004-04-13|5.580000|0.250000|04
600628|2005-08-09|0.000000|0.300000|01
600628|2006-08-29|0.000000|0.150000|01
600628|2007-08-21|0.130000|0.000000|05
600628|2008-08-26|0.130000|0.000000|05
600628|2009-08-17|0.100000|0.000000|05
600628|2010-08-19|0.110000|0.000000|05
600628|2011-08-19|0.110000|0.000000|05
600628|2012-07-04|0.120000|0.000000|05
600628|2013-08-22|0.150000|0.000000|05
600628|2014-08-26|0.150000|0.000000|05
600628|2015-08-07|0.150000|0.000000|05
600628|2016-06-24|0.060000|0.000000|05
600628|2016-09-14|11.430000|115076114|03
600628|2017-07-28|0.120000|0.000000|05
600628|2018-08-10|0.210000|0.000000|05
600629|1994-05-23|0.000000|0.200000|01
600629|1994-05-23|3.000000|0.300000|04
600629|1995-05-29|0.100000|0.000000|05
600629|1996-05-23|0.000000|0.150000|01
600629|1997-01-20|3.000000|0.260000|04
600629|1997-05-20|0.000000|0.150000|01
600629|1997-05-20|0.000000|0.650000|02
600629|1998-04-24|0.000000|0.100000|01
600629|2008-01-30|1.780000|117622929|03
600629|2010-10-15|12.190000|20999317|03
600629|2011-07-26|0.000000|0.200000|02
600629|2015-09-10|10.850000|11060377|03
600629|2017-03-02|16.360000|59334425|03
600629|2017-03-16|20.270000|13813517|03
600629|2018-06-28|0.150000|0.000000|05
600629|2019-06-26|0.180000|0.000000|05
600629|2019-06-26|0.000000|0.200000|02
600630|1993-08-23|2.100000|0.500000|04
600630|1994-05-09|0.000000|0.200000|01
600630|1995-06-19|0.060000|0.000000|05
600630|1998-07-06|5.150000|120000000|03
600630|1999-07-19|0.100000|0.000000|05
600630|2000-07-14|0.100000|0.000000|05
600630|2001-03-02|8.800000|0.300000|04
600630|2001-07-27|0.120000|0.000000|05
600630|2003-07-31|0.060000|0.000000|05
600630|2015-07-10|0.045000|0.000000|05
600630|2016-07-26|0.058000|0.000000|05
600630|2018-08-03|0.091000|0.000000|05
600631|1993-06-21|6.000000|0.600000|04
600631|1994-05-23|0.200000|0.000000|05
600631|1994-05-23|0.000000|0.300000|01
600631|1995-06-07|0.100000|0.000000|05
600631|1995-06-07|0.000000|0.200000|01
600631|1996-07-29|0.150000|0.000000|05
600631|1996-07-29|0.000000|0.100000|01
600631|1997-05-06|4.200000|0.272700|04
600631|1997-07-03|0.000000|0.150000|01
600631|1997-07-03|0.000000|0.250000|02
600631|1998-08-13|0.270000|0.000000|05
600631|1999-03-11|5.000000|0.300000|04
600631|2000-08-08|0.100000|0.000000|05
600631|2001-07-20|0.000000|0.100000|02
600631|2002-07-19|0.020000|0.000000|05
600631|2003-07-21|0.060000|0.000000|05
600631|2005-08-12|0.100000|0.000000|05
600631|2006-08-17|0.150000|0.000000|05
600631|2007-07-09|0.180000|0.000000|05
600631|2008-06-13|0.100000|0.000000|05
600631|2009-07-10|0.100000|0.000000|05
600631|2010-07-23|0.120000|0.000000|05
600632|1993-08-30|0.000000|0.100000|01
600632|1993-08-30|6.350000|0.600000|04
600632|1994-05-23|0.000000|0.500000|01
600632|1995-05-10|0.200000|0.000000|05
600632|1996-06-27|0.110000|0.000000|05
600632|1996-06-27|0.000000|0.100000|01
600632|1997-07-10|0.330000|0.000000|05
600632|1997-07-10|0.000000|0.500000|02
600632|1998-06-01|0.140000|0.000000|05
600632|1998-06-01|0.000000|0.100000|01
600632|1999-07-13|0.000000|0.150000|01
600632|1999-07-13|0.000000|0.050000|02
600632|2000-08-25|0.100000|0.000000|05
600632|2001-03-02|8.600000|0.300000|04
600632|2001-08-17|0.091000|0.000000|05
600632|2002-06-27|0.120000|0.000000|05
600632|2003-05-21|0.120000|0.000000|05
600633|1993-07-05|0.000000|0.100000|01
600633|1993-07-05|3.700000|0.900000|04
600633|1994-06-13|0.100000|0.000000|05
600633|1994-06-13|0.000000|0.200000|01
600633|1995-05-15|0.150000|0.000000|05
600633|1996-06-28|0.000000|0.100000|01
600633|2002-07-11|0.010000|0.000000|05
600633|2003-07-03|0.050000|0.000000|05
600633|2004-07-08|0.070000|0.000000|05
600633|2011-09-05|7.780000|277682917|03
600633|2012-05-16|0.200000|0.000000|05
600633|2013-04-22|13.900000|164410066|03
600633|2013-05-31|0.250000|0.000000|05
600633|2014-05-20|0.350000|0.000000|05
600633|2014-05-20|0.000000|1.000000|02
600633|2015-05-19|0.220000|0.000000|05
600633|2016-06-17|0.160000|0.000000|05
600633|2016-12-16|17.160000|113636363|03
600633|2017-05-22|0.095000|0.000000|05
600633|2018-06-20|0.180000|0.000000|05
600633|2019-06-04|0.080000|0.000000|05
600634|1993-05-17|0.060000|0.000000|05
600634|1993-08-02|3.700000|0.700000|04
600634|1994-05-09|0.000000|0.400000|01
600634|1994-08-29|3.300000|0.600000|04
600634|1995-04-10|0.120000|0.000000|05
600634|1996-06-03|0.000000|0.100000|01
600634|1997-06-17|0.000000|0.200000|01
600634|1998-08-05|0.000000|0.100000|01
600634|1999-05-11|0.000000|0.100000|01
600634|1999-05-11|0.000000|0.100000|02
600634|2002-08-06|0.020000|0.000000|05
600634|2013-12-23|8.120000|217270741|03
600634|2014-01-10|7.310000|79343363|03
600634|2014-05-19|0.000000|0.500000|02
600634|2016-08-05|0.065000|0.000000|05
600635|1993-03-15|0.193600|0.000000|05
600635|1993-03-29|4.750000|1.000000|04
600635|1994-03-07|0.000000|0.700000|01
600635|1994-03-28|5.200000|0.300000|04
600635|1995-07-10|0.200000|0.000000|05
600635|1995-07-10|0.000000|0.100000|01
600635|1995-07-10|4.800000|0.300000|04
600635|1996-06-03|0.260000|0.000000|05
600635|1996-09-27|0.000000|0.250000|01
600635|1996-12-20|5.000000|0.240000|04
600635|1997-05-13|0.000000|0.118800|01
600635|1997-05-13|0.000000|0.881200|02
600635|1998-03-30|0.000000|0.315000|01
600635|1998-03-30|0.000000|0.185000|02
600635|1998-08-31|5.000000|0.200000|04
600635|2000-07-13|0.150000|0.000000|05
600635|2001-07-25|0.200000|0.000000|05
600635|2002-05-31|0.210000|0.000000|05
600635|2002-10-28|6.180000|0.268000|04
600635|2003-07-14|0.180000|0.000000|05
600635|2004-07-05|0.150000|0.000000|05
600635|2005-08-26|0.000000|0.300000|02
600635|2006-07-24|0.030000|0.000000|05
600635|2007-06-25|0.000000|0.150000|01
600635|2007-06-25|0.000000|0.200000|02
600635|2008-05-14|0.000000|0.100000|01
600635|2008-05-14|0.000000|0.100000|02
600635|2009-06-18|0.055000|0.000000|05
600635|2010-07-14|0.000000|0.100000|01
600635|2011-07-06|0.050000|0.000000|05
600635|2012-07-23|0.070000|0.000000|05
600635|2013-07-16|0.070000|0.000000|05
600635|2014-06-17|0.070000|0.000000|05
600635|2015-05-27|0.035000|0.000000|05
600635|2015-05-27|0.000000|0.500000|01
600635|2016-05-31|0.060000|0.000000|05
600635|2017-07-25|0.060000|0.000000|05
600635|2018-07-16|0.060000|0.000000|05
600635|2019-08-09|0.060000|0.000000|05
600636|1993-05-31|0.040000|0.000000|05
600636|1993-08-02|2.400000|0.600000|04
